drugbank:Lepirudin	activity directly negatively regulates activity of	uniprot:P00734
drugbank:Lepirudin	activity directly negatively regulates activity of	uniprot:P00734
drugbank:Lepirudin	activity directly negatively regulates activity of	uniprot:P00734
drugbank:Lepirudin	activity directly negatively regulates activity of	uniprot:P00734
drugbank:Lepirudin	activity directly negatively regulates activity of	uniprot:P00734
drugbank:Lepirudin	activity directly negatively regulates activity of	uniprot:P00734
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P00533
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P00533
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P00533
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P00533
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P00533
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P00533
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:O75015
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P00736
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P00736
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P02745
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P02745
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P02746
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P02746
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P02747
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P02747
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P08637
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P08637
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P08637
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P09871
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P09871
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P12314
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P12318
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P12318
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P12318
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P31994
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P31994
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P31995
drugbank:Cetuximab	activity directly negatively regulates activity of	uniprot:P31995
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P01589
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P01589
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P01589
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P01589
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P01589
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P01589
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P01589
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P14784
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P14784
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P14784
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P14784
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P14784
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P31785
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P31785
drugbank:Denileukin diftitox	activity directly negatively regulates activity of	uniprot:P31785
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P01375
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P01375
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P01375
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P01375
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P01375
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P01375
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P20333
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P12314
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P12314
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P08637
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P08637
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P12318
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P12318
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P31994
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P31994
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P31995
drugbank:Etanercept	activity directly negatively regulates activity of	uniprot:P31995
